mol_idx,smiles,n_atoms,k_requested,n_partitions,score,adjusted_score,connectivity_penalty,within_frac,between_frac,higher_frac,prediction,atom_baseline,validation_passed,validation_error,strategy,method,contribution_setting,is_greedy_random,is_greedy_distance,is_metropolis_hastings,is_greedy,is_optimized
12,NC(C#C)(C#N)C1CO1,15,3,3,0.5638926114486128,0.5638926114486128,0.0,0.25335817711065295,0.6210688686732186,0.1255729542141026,32.29489123173883,-1554.3734179798228,True,0.0,Distance (k=3),Distance,without_single_atom_contributions,False,False,False,False,False
13,CCCC1=NC=NN=N1,17,3,3,0.7387193738434847,0.7387193738434847,0.0,0.6434139622667752,0.19061082314990724,0.16597521458068357,15.807805114993277,-1649.3419384453355,True,1.2360935051474068e-15,Distance (k=3),Distance,without_single_atom_contributions,False,False,False,False,False
14,O=CC1=CC(=O)C(=O)C1,13,3,3,0.8296530894779304,0.8296530894779304,0.0,0.7450241463009232,0.16925788635209602,0.08571796734554206,-50.45568278163597,-1418.2535495454308,True,1.1266009243538427e-15,Distance (k=3),Distance,without_single_atom_contributions,False,False,False,False,False
15,OC12C=CC3OC1C2O3,15,3,3,0.618771710613066,0.618771710613066,0.0,0.24368847546023847,0.7501664703020646,0.006145054235004043,8.686721758681735,-1548.3901684240898,True,1.2269462902534879e-15,Distance (k=3),Distance,without_single_atom_contributions,False,False,False,False,False
16,CCC(COC=N)=NO,19,3,3,0.9052192879894863,0.9052192879894863,0.0,0.8953990488304931,0.01964047831442636,0.08496047285241068,35.985776923989086,-1773.4953077682608,True,0.0,Distance (k=3),Distance,without_single_atom_contributions,False,False,False,False,False
17,N#CC12OCC(O1)C=C2,14,3,3,0.47033464567759703,0.47033464567759703,0.0,0.14294856460270483,0.6547721621443372,0.20227927324887252,-14.397062486315564,-1486.313483762627,True,0.0,Distance (k=3),Distance,without_single_atom_contributions,False,False,False,False,False
18,NC(=O)C(=O)C(O)CO,16,3,3,0.8962495196563358,0.8962495196563358,0.0,0.8344884432906077,0.12352215272867302,0.041989403978631816,-9.421013178792297,-1534.1474067035278,True,1.1313157973582906e-15,Distance (k=3),Distance,without_single_atom_contributions,False,False,False,False,False
19,CC1=NCC(O1)C(N)=O,17,3,3,0.8077739676530477,0.8077739676530477,0.0,0.754621165867408,0.10630560356802166,0.1390732305621271,-34.86142178571703,-1643.3586888896023,True,4.07638414821725e-16,Distance (k=3),Distance,without_single_atom_contributions,False,False,False,False,False
0,CC1=C(N)C=NO1,13,3,3,0.4393419708741883,0.3316496631818806,1.0769230769230769,0.10218065619419388,0.6743226293582008,0.22349671444626434,8.03289248474122,-1269.610227825433,True,8.845415734132596e-16,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
1,CC#CC1CC(C)C1O,21,3,3,0.5856225778771972,0.4713368635914829,1.1428571428571428,0.4165690587918426,0.3381070381671868,0.24532390303832888,1.5235452888552419,-2021.1027209978224,True,6.704134035658132e-15,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
2,C1OC11C2C3CN2C13,15,3,3,0.6256607859842914,0.532327452650958,0.9333333333333333,0.465589840856297,0.3201418902545913,0.21426826888806355,82.88587696587113,-1515.21985553297,True,5.14352573757636e-16,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
3,C1NC2C3COCC12O3,18,3,3,0.6153954908398527,0.537617713062075,0.7777777777777778,0.40992272251672734,0.41094553664343436,0.179131740837726,36.63757831488394,-1746.5867215199432,True,3.878764746137734e-16,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
4,O=C1CC2(CC1O2)C#C,15,3,3,0.7883931154812686,0.7350597821479352,0.5333333333333333,0.677865931097731,0.22105436876490678,0.10107970013573597,4.312537059739271,-1589.5415163929686,True,2.2654791091964565e-15,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
5,CC1N2CC2(C#C)C1=O,16,3,3,0.7317920770040751,0.6317920770040751,1.0,0.6978989770967126,0.06778619981111488,0.23431482308946483,18.986259179603863,-1657.6014506101653,True,7.484810241289279e-16,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
6,O=CC1OCC11CCO1,17,3,3,0.47485598070816987,0.39838539247287574,0.7647058823529411,0.16391476868325494,0.6218824240482164,0.21420280726731852,24.757996713375118,-1678.5267873027476,True,1.4349762300706882e-16,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
7,CC12COCC1(C)C2O,21,3,3,0.8031712052244225,0.6888854909387082,1.1428571428571428,0.6544175834591027,0.2975072435234014,0.04807517301206738,-0.9582831744772141,-1979.9513730289436,True,1.0890409753965244e-14,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
8,CNC(=O)CC1CN1,18,3,3,0.5741007909291159,0.4629896798180048,1.1111111111111112,0.3640934312080376,0.42001471943812796,0.21589184935081285,2.6366930561521884,-1672.265060659945,True,5.052797580632617e-16,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
9,CC12C3C(CN13)OC2=O,16,3,3,0.49605399239537523,0.3960539923953752,1.0,0.1603300976209456,0.6714477895475618,0.1682221128305195,-1.6838901683310934,-1616.450102641286,True,1.6614872362264057e-14,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
10,COC12C(C)C1CC2C,23,3,3,0.4338115043649781,0.35555063479976073,0.782608695652174,0.15599925542658968,0.5556244978751302,0.28837624669704515,9.008961511740576,-2151.239339876484,True,7.098359354112053e-15,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
11,CC1C2CC2(C)C1=NO,20,3,3,0.494172848767292,0.404172848767292,0.9,0.27799809311162954,0.4323495113086902,0.2896523955777042,33.38591039790339,-1917.874688367481,True,0.0,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
12,NC(C#C)(C#N)C1CO1,15,3,3,0.7905624021371546,0.6972290688038212,0.9333333333333333,0.716465532172054,0.14819373992710103,0.13534072789851986,32.29489123173883,-1554.3734179798228,True,2.2001707039644447e-16,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
13,CCCC1=NC=NN=N1,17,3,3,0.3791171332008932,0.2555877214361873,1.2352941176470589,0.06483294320768926,0.6285683799850731,0.30659867680623654,15.807805114993277,-1649.3419384453355,True,1.2360935051474068e-15,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
14,O=CC1=CC(=O)C(=O)C1,13,3,3,0.7907648535511403,0.7292263920126788,0.6153846153846154,0.6835708747603528,0.21438795757968745,0.102041167658544,-50.45568278163597,-1418.2535495454308,True,2.8165023108846067e-16,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
15,OC12C=CC3OC1C2O3,15,3,3,0.4338491937023294,0.34051586036899606,0.9333333333333333,0.17321776524592492,0.521262856911274,0.3055193778416499,8.686721758681735,-1548.3901684240898,True,3.271856774009301e-15,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
16,CCC(COC=N)=NO,19,3,3,0.49212673818138947,0.3763372644971789,1.1578947368421053,0.07158291820045345,0.8410876399599209,0.08732944183816224,35.985776923989086,-1773.4953077682608,True,5.923529765042744e-16,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
17,N#CC12OCC(O1)C=C2,14,3,3,0.5261020855992402,0.41181637131352594,1.1428571428571428,0.4273008126192834,0.1976025459550519,0.37509664142201843,-14.397062486315564,-1486.313483762627,True,0.0,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
18,NC(=O)C(=O)C(O)CO,16,3,3,0.737829553513782,0.637829553513782,1.0,0.5562312771104764,0.363196552802814,0.0805721700838617,-9.421013178792297,-1534.1474067035278,True,7.542105315721938e-16,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
19,CC1=NCC(O1)C(N)=O,17,3,3,0.6473169687851151,0.5884934393733504,0.5882352941176471,0.3868132615900656,0.521007414387584,0.09217932402046419,-34.86142178571703,-1643.3586888896023,True,0.0,Random (k=3),Random,without_single_atom_contributions,False,False,False,False,False
0,CC1=C(N)C=NO1,13,3,3,0.9271772265215074,0.8964079957522766,0.3076923076923077,0.9070678710475587,0.0402187109452689,0.052713418005200983,8.03289248474122,-1269.610227825433,True,2.211353933533149e-16,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
1,CC#CC1CC(C)C1O,21,3,3,0.7663332357424234,0.6710951405043282,0.9523809523809523,0.5526155979304257,0.4274352756206669,0.019949126446410965,1.5235452888552419,-2021.1027209978224,True,2.3318727080550024e-15,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
2,C1OC11C2C3CN2C13,15,3,3,0.9683053584016087,0.9683053584016087,0.0,0.9367671289565439,0.06307645888872442,0.0001564121536778022,82.88587696587113,-1515.21985553297,True,8.5725428959606e-16,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
3,C1NC2C3COCC12O3,18,3,3,0.942883365319112,0.8651055875413343,0.7777777777777778,0.9086312109578962,0.06850430871944975,0.022864480320417643,36.63757831488394,-1746.5867215199432,True,1.939382373068867e-16,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
4,O=C1CC2(CC1O2)C#C,15,3,3,0.8430198739945315,0.7763532073278648,0.6666666666666666,0.7115585464384276,0.26292265510772656,0.025518798450484922,4.312537059739271,-1589.5415163929686,True,1.4416685240341087e-15,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
5,CC1N2CC2(C#C)C1=O,16,3,3,0.8472703776809523,0.7472703776809523,1.0,0.7219904985325394,0.2505597582931014,0.027449743171565833,18.986259179603863,-1657.6014506101653,True,3.7424051206446393e-16,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
6,O=CC1OCC11CCO1,17,3,3,0.801861213630139,0.7195082724536683,0.8235294117647058,0.6042264798467532,0.3952694675639483,0.000504052587181169,24.757996713375118,-1678.5267873027476,True,2.8699524601413764e-16,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
7,CC12COCC1(C)C2O,21,3,3,0.8500405472006398,0.726231023391116,1.2380952380952381,0.7123958540876157,0.27528938621553756,0.012314759688963726,-0.9582831744772141,-1979.9513730289436,True,1.2975807366426674e-14,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
8,CNC(=O)CC1CN1,18,3,3,0.9413634309407449,0.8913634309407449,0.5,0.9076473324638279,0.06743219694803211,0.024920470583788375,2.6366930561521884,-1672.265060659945,True,1.6842658602108724e-16,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
9,CC12C3C(CN13)OC2=O,16,3,3,0.9135584849774335,0.8385584849774335,0.75,0.8442801321379426,0.13855670567565018,0.017163162183908464,-1.6838901683310934,-1616.450102641286,True,1.3186406636717507e-15,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
10,COC12C(C)C1CC2C,23,3,3,0.8643061027232867,0.8121321896798084,0.5217391304347826,0.7988885638668201,0.13083507771015213,0.07027635842094199,9.008961511740576,-2151.239339876484,True,5.915299461760044e-16,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
11,CC1C2CC2(C)C1=NO,20,3,3,0.857102346325821,0.827102346325821,0.3,0.7163158346875979,0.2815730232747331,0.00211114203638421,33.38591039790339,-1917.874688367481,True,1.0641356298053706e-15,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
12,NC(C#C)(C#N)C1CO1,15,3,3,0.9088529696147155,0.8355196362813821,0.7333333333333333,0.8444817636424238,0.1287424119420988,0.026775824413614,32.29489123173883,-1554.3734179798228,True,2.2001707039644447e-16,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
13,CCCC1=NC=NN=N1,17,3,3,0.8280197607495913,0.7809609372201796,0.47058823529411764,0.6568342101042627,0.34237110128799825,0.0007946886057448207,15.807805114993277,-1649.3419384453355,True,5.618606841579122e-16,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
14,O=CC1=CC(=O)C(=O)C1,13,3,3,0.9413539269544597,0.9259693115698444,0.15384615384615385,0.9129178776322248,0.056872098642287545,0.03021002372385089,-50.45568278163597,-1418.2535495454308,True,2.8165023108846067e-16,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
15,OC12C=CC3OC1C2O3,15,3,3,0.7310487985250528,0.6643821318583861,0.6666666666666666,0.5542755131929784,0.3535465706613323,0.09217791614357689,8.686721758681735,-1548.3901684240898,True,2.044910483755813e-16,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
16,CCC(COC=N)=NO,19,3,3,0.939058197072665,0.8548476707568755,0.8421052631578947,0.8793161299550253,0.1194841342325496,0.0011997358103776137,35.985776923989086,-1773.4953077682608,True,3.9490198433618297e-16,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
17,N#CC12OCC(O1)C=C2,14,3,3,0.890354815421934,0.8332119582790768,0.5714285714285714,0.8159590289056468,0.14879157302722382,0.03524939806311649,-14.397062486315564,-1486.313483762627,True,1.2338328329659906e-16,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
18,NC(=O)C(=O)C(O)CO,16,3,3,0.8843609017629112,0.7968609017629111,0.875,0.8200269015549003,0.12866800040929302,0.05130509803076023,-9.421013178792297,-1534.1474067035278,True,7.542105315721938e-16,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
19,CC1=NCC(O1)C(N)=O,17,3,3,0.9179280475376647,0.8649868710670764,0.5294117647058824,0.8573031922512186,0.12124971056999483,0.02144709717661368,-34.86142178571703,-1643.3586888896023,True,0.0,Greedy-Random (k=3),Greedy-Random,without_single_atom_contributions,True,False,False,True,True
0,CC1=C(N)C=NO1,13,3,3,0.9185999689109328,0.9185999689109328,0.0,0.8484567888374155,0.14028636014112233,0.011256851017028046,8.03289248474122,-1269.610227825433,True,0.0,Greedy-Distance (k=3),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
1,CC#CC1CC(C)C1O,21,3,3,0.8863913962095671,0.8863913962095671,0.0,0.7727827924171591,0.22721720757691594,0.0,1.5235452888552419,-2021.1027209978224,True,1.0201943097740635e-14,Greedy-Distance (k=3),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
2,C1OC11C2C3CN2C13,15,3,3,0.9890738115700284,0.9890738115700284,0.0,0.9787135313552668,0.020720560428154646,0.0005659082155521486,82.88587696587113,-1515.21985553297,True,0.0,Greedy-Distance (k=3),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
3,C1NC2C3COCC12O3,18,3,3,0.9421165104750969,0.9421165104750969,0.0,0.9031655000958623,0.0779020207561759,0.018932479146241712,36.63757831488394,-1746.5867215199432,True,9.696911865344334e-16,Greedy-Distance (k=3),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
4,O=C1CC2(CC1O2)C#C,15,3,3,0.8897047787886977,0.8897047787886977,0.0,0.7963204629147767,0.18676863174530478,0.01691090533801546,4.312537059739271,-1589.5415163929686,True,1.8535738166152826e-15,Greedy-Distance (k=3),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
5,CC1N2CC2(C#C)C1=O,16,3,3,0.8957802423774693,0.8957802423774693,0.0,0.7942464346744382,0.20306761540309323,0.002685949920241906,18.986259179603863,-1657.6014506101653,True,0.0,Greedy-Distance (k=3),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
6,O=CC1OCC11CCO1,17,3,3,0.9274819659059826,0.9274819659059826,0.0,0.8815355712322812,0.09189278934450897,0.02657163942103946,24.757996713375118,-1678.5267873027476,True,1.4349762300706882e-16,Greedy-Distance (k=3),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
7,CC12COCC1(C)C2O,21,3,3,0.858290355337146,0.8297189267657175,0.2857142857142857,0.7678222948923928,0.18093612088476996,0.05124158421928506,-0.9582831744772141,-1979.9513730289436,True,2.2012530353759536e-15,Greedy-Distance (k=3),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
8,CNC(=O)CC1CN1,18,3,3,0.9553464810838236,0.9442353699727125,0.1111111111111111,0.911680538680934,0.08733188480298533,0.0009875765139852777,2.6366930561521884,-1672.265060659945,True,3.368531720421745e-16,Greedy-Distance (k=3),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
9,CC12C3C(CN13)OC2=O,16,3,3,0.7514039022916803,0.7514039022916803,0.0,0.6148869938267153,0.2730338169180637,0.11207918924632115,-1.6838901683310934,-1616.450102641286,True,6.856931451093104e-15,Greedy-Distance (k=3),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
10,COC12C(C)C1CC2C,23,3,3,0.8409550796825789,0.8409550796825789,0.0,0.6900719147475037,0.3017663298648272,0.008161755383676713,9.008961511740576,-2151.239339876484,True,1.971766487253348e-16,Greedy-Distance (k=3),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
11,CC1C2CC2(C)C1=NO,20,3,3,0.8409547334433077,0.8109547334433077,0.3,0.6857919451913335,0.3103255765013064,0.0038824783053785176,33.38591039790339,-1917.874688367481,True,4.2565425192214824e-16,Greedy-Distance (k=3),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
12,NC(C#C)(C#N)C1CO1,15,3,3,0.9241894102352072,0.9241894102352072,0.0,0.8608251243223276,0.12672857182267686,0.01244630385268379,32.29489123173883,-1554.3734179798228,True,1.5401194927751113e-15,Greedy-Distance (k=3),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
13,CCCC1=NC=NN=N1,17,3,3,0.8422523895627769,0.830487683680424,0.11764705882352941,0.7446429141169837,0.19521895088838523,0.06013813499223024,15.807805114993277,-1649.3419384453355,True,1.1237213683158244e-15,Greedy-Distance (k=3),Greedy-Distance,without_single_atom_contributions,False,True,False,True,True
